Date,DailyVolume,DailyReturn
2/7/2013,1685190000,-0.000317394
3/7/2013,935980000,0.00299121
5/7/2013,1254400000,0.01036974
8/7/2013,1521720000,0.001566427
9/7/2013,1633520000,0.005575575
10/7/2013,1567340000,0.004708555
11/7/2013,1744210000,0.016343073
12/7/2013,1615820000,0.006086697
15/7/2013,1449130000,0.002058263
16/7/2013,1590540000,-0.002492035
17/7/2013,1564340000,0.003195776
18/7/2013,1719390000,0.000354579
19/7/2013,1785460000,-0.006554441
22/7/2013,1507010000,0.0035622
23/7/2013,1620350000,-0.005865996
24/7/2013,1856660000,9.22194E-05
25/7/2013,2203970000,0.007148799
26/7/2013,1796060000,0.002210694
29/7/2013,1545720000,-0.003880265
30/7/2013,1763580000,0.004815061
31/7/2013,1942380000,0.002737516
1/8/2013,1863290000,0.01361413
2/8/2013,1683270000,0.003767975
5/8/2013,1471860000,0.000910633
6/8/2013,1444200000,-0.007359951
7/8/2013,1659780000,-0.00320806
8/8/2013,1702950000,0.004135212
9/8/2013,1546570000,-0.002455632
12/8/2013,1422420000,0.002688401
13/8/2013,1644730000,0.00394828
14/8/2013,1589370000,-0.004117294
15/8/2013,1742510000,-0.017210481
16/8/2013,1520430000,-0.000926228
19/8/2013,1381050000,-0.003799827
20/8/2013,1308280000,0.006826243
21/8/2013,1438510000,-0.00381893
22/8/2013,927400000,0.01081172
23/8/2013,1499890000,0.005243638
26/8/2013,1404230000,-6.01377E-05
27/8/2013,1640040000,-0.021612723
28/8/2013,1370650000,0.004144193
29/8/2013,1344900000,0.007499951
30/8/2013,1328320000,-0.008405362
3/9/2013,1628810000,0.006334488
4/9/2013,1855980000,0.010084103
5/9/2013,1550180000,0.002669192
6/9/2013,1647310000,0.000336172
9/9/2013,1664290000,0.012614698
10/9/2013,1842570000,0.006162703
11/9/2013,1722380000,-0.001075352
12/9/2013,1653860000,-0.00242685
13/9/2013,1460190000,0.001671155
16/9/2013,1542500000,-0.001163252
17/9/2013,1338800000,0.007490849
18/9/2013,1828820000,0.010128933
19/9/2013,1775980000,0.001517055
20/9/2013,2711270000,-0.003866042
23/9/2013,1728620000,-0.002500826
24/9/2013,1810950000,0.000786118
25/9/2013,1821790000,-0.001897406
26/9/2013,1817960000,0.007000567
27/9/2013,1699720000,-0.001541902
30/9/2013,1895760000,-0.002673507
1/10/2013,1843320000,0.012329377
2/10/2013,1792980000,-0.000775269
3/10/2013,1884340000,-0.010663098
4/10/2013,1549600000,0.008851855
7/10/2013,1475990000,-0.009814225
8/10/2013,2087580000,-0.020037717
9/10/2013,2242700000,-0.004614569
10/10/2013,1902410000,0.022559797
11/10/2013,1750350000,0.008274976
14/10/2013,1455160000,0.006173711
15/10/2013,1745560000,-0.005574956
16/10/2013,1744000000,0.011971482
17/10/2013,1975140000,0.006177993
18/10/2013,1943090000,0.013235346
21/10/2013,1674470000,0.001474095
22/10/2013,1890500000,0.002428545
23/10/2013,1915030000,-0.005725817
24/10/2013,2054350000,0.005602636
25/10/2013,2225780000,0.003665129
28/10/2013,1904810000,-0.000819155
29/10/2013,1897380000,0.003098935
30/10/2013,1923000000,-0.005495471
31/10/2013,2139650000,-0.002775683
1/11/2013,1949460000,0.000594452
4/11/2013,1817880000,0.003709817
5/11/2013,1934630000,0.000830673
6/11/2013,2020160000,-0.002007725
7/11/2013,2303320000,-0.018977829
8/11/2013,1981740000,0.016047344
11/11/2013,1595340000,0.0001429
12/11/2013,1776860000,3.31352E-05
13/11/2013,1827220000,0.011648237
14/11/2013,1965350000,0.001805514
15/11/2013,1899150000,0.003330191
18/11/2013,1829870000,-0.009257446
19/11/2013,1747840000,-0.004436492
20/11/2013,1721160000,-0.002614752
21/11/2013,1684250000,0.012212852
22/11/2013,1730280000,0.005666184
25/11/2013,1795760000,0.000731569
26/11/2013,1907680000,0.00580286
27/11/2013,1477020000,0.006720179
29/11/2013,853500000,0.003743097
2/12/2013,1680380000,-0.003603517
3/12/2013,1875010000,-0.00199247
4/12/2013,1886970000,0.000198169
5/12/2013,1880950000,-0.001196156
6/12/2013,1727130000,0.007277179
9/12/2013,1717120000,0.001533526
10/12/2013,1864860000,-0.00203011
11/12/2013,1923520000,-0.013958889
12/12/2013,1893270000,-0.001351252
13/12/2013,1615340000,0.000645278
16/12/2013,1943830000,0.007133262
17/12/2013,1861130000,-0.001449326
18/12/2013,2178330000,0.011526793
19/12/2013,1813050000,-0.002928744
20/12/2013,3510420000,0.011483178
23/12/2013,1779400000,0.010758213
24/12/2013,802270000,0.001571506
26/12/2013,1180670000,0.0028301
27/12/2013,1255020000,-0.002541366
30/12/2013,1349470000,-0.000574906
31/12/2013,1401140000,0.005389641
2/1/2014,1738820000,-0.008025691
3/1/2014,1667480000,-0.002693575
6/1/2014,2292840000,-0.004411998
7/1/2014,2278220000,0.009602108
8/1/2014,2345220000,0.002992812
9/1/2014,2214770000,-0.002261355
10/1/2014,2143070000,0.004446375
13/1/2014,2322240000,-0.014700591
14/1/2014,2034180000,0.016949947
15/1/2014,2101870000,0.007616474
16/1/2014,2005850000,0.000903954
17/1/2014,2150370000,-0.005003891
21/1/2014,2034030000,0.006713318
22/1/2014,2026910000,0.004079795
23/1/2014,2191980000,-0.005684685
24/1/2014,2489470000,-0.021500958
27/1/2014,2398280000,-0.010794085
28/1/2014,2091180000,0.003514012
29/1/2014,2231850000,-0.011354437
30/1/2014,2168410000,0.017697443
31/1/2014,2300570000,-0.004668783
3/2/2014,2617030000,-0.026053375
4/2/2014,2173360000,0.008646586
5/2/2014,2168360000,-0.004953459
6/2/2014,1942700000,0.011359716
7/2/2014,2055850000,0.01694299
10/2/2014,1811970000,0.005407372
11/2/2014,1993950000,0.01033706
12/2/2014,2035890000,0.002443358
13/2/2014,2249990000,0.009373284
14/2/2014,1881510000,0.000789993
18/2/2014,1886210000,0.006776538
19/2/2014,1956720000,-0.008151506
20/2/2014,1992780000,0.006984417
21/2/2014,2138250000,-0.000970029
24/2/2014,2161300000,0.006933431
25/2/2014,2137150000,-0.001253298
26/2/2014,2108270000,0.001042594
27/2/2014,2049160000,0.006260424
28/2/2014,2617730000,-0.002502948
3/3/2014,2077500000,-0.007154005
4/3/2014,2477850000,0.017457371
5/3/2014,2215980000,0.001378686
6/3/2014,2136260000,-0.00134015
7/3/2014,2175560000,-0.003655605
10/3/2014,2111610000,-0.000408194
11/3/2014,2477780000,-0.006289207
12/3/2014,2131880000,0.003747255
13/3/2014,2383600000,-0.014551319
14/3/2014,2196890000,-0.003525479
17/3/2014,1810410000,0.008138289
18/3/2014,1962890000,0.012467403
19/3/2014,1992750000,-0.0059331
20/3/2014,1847270000,0.002713794
21/3/2014,3245740000,-0.00983958
24/3/2014,2434650000,-0.011784516
25/3/2014,2270760000,0.001864448
26/3/2014,2455460000,-0.014333035
27/3/2014,2270650000,-0.005355138
28/3/2014,2029840000,0.001091191
31/3/2014,2090850000,0.010402543
1/4/2014,2153130000,0.016444383
2/4/2014,2187100000,0.001972784
3/4/2014,2067370000,-0.009054154
4/4/2014,2621270000,-0.02595965
7/4/2014,2554680000,-0.011623818
8/4/2014,2198900000,0.008147615
9/4/2014,1957560000,0.017240417
10/4/2014,2421210000,-0.031021248
11/4/2014,2264480000,-0.013413579
14/4/2014,1890480000,0.005740378
15/4/2014,2413110000,0.002851319
16/4/2014,1863110000,0.012907289
17/4/2014,1954720000,0.002273499
21/4/2014,1544440000,0.006355673
22/4/2014,1875930000,0.009683289
23/4/2014,1794760000,-0.008287896
24/4/2014,2130870000,0.005178043
25/4/2014,2087140000,-0.017544316
28/4/2014,2348320000,-0.000284662
29/4/2014,1911240000,0.007152007
30/4/2014,2151400000,0.002685491
1/5/2014,2077040000,0.00313281
2/5/2014,1844790000,-0.000860166
5/5/2014,1561170000,0.003433681
6/5/2014,1850610000,-0.01384708
7/5/2014,2486030000,-0.003207757
8/5/2014,2411940000,-0.00397523
9/5/2014,1976160000,0.005027796
12/5/2014,1880020000,0.017679775
13/5/2014,1923480000,-0.003303669
14/5/2014,1764430000,-0.007152258
15/5/2014,2083030000,-0.00764269
16/5/2014,1741070000,0.00523434
19/5/2014,1601400000,0.008609998
20/5/2014,1797910000,-0.007009514
21/5/2014,1703500000,0.008457611
22/5/2014,1835810000,0.005518476
23/5/2014,1536610000,0.007575263
27/5/2014,1812330000,0.01224608
28/5/2014,1785140000,-0.002829726
29/5/2014,1714000000,0.005412943
30/5/2014,1903660000,-0.001254741
2/6/2014,1631310000,-0.001277494
3/6/2014,1718640000,-0.000736363
4/6/2014,1610090000,0.004147314
5/6/2014,1926750000,0.01048768
6/6/2014,1616650000,0.005858607
9/6/2014,1783060000,0.003434149
10/6/2014,1787120000,0.000405828
11/6/2014,1778460000,-0.001399222
12/6/2014,1908190000,-0.007918016
13/6/2014,1754560000,0.003029581
16/6/2014,1675120000,0.002424274
17/6/2014,1814360000,0.003732818
18/6/2014,1860660000,0.005904659
19/6/2014,1845460000,-0.000804468
20/6/2014,2721380000,0.001998004
23/6/2014,1712930000,0.00014655
24/6/2014,2014700000,-0.004195793
25/6/2014,1722820000,0.006760299
26/6/2014,1554070000,-0.0001621
27/6/2014,3964930000,0.004311522
30/6/2014,1848110000,0.002330642
1/7/2014,1942550000,0.011449107
2/7/2014,1599480000,-0.000206323
3/7/2014,1001730000,0.006326134
7/7/2014,1691390000,-0.007668508
8/7/2014,2221820000,-0.013494198
9/7/2014,1736960000,0.006278054
10/7/2014,1682920000,-0.0051662
11/7/2014,1511250000,0.004387889
14/7/2014,1579660000,0.005645962
15/7/2014,1772030000,-0.005411602
16/7/2014,2059340000,0.00216921
17/7/2014,2055240000,-0.014125721
18/7/2014,1823580000,0.015744355
21/7/2014,1557820000,-0.001680834
22/7/2014,1724440000,0.007078406
23/7/2014,1909810000,0.003967705
24/7/2014,1935090000,-0.000355485
25/7/2014,1711430000,-0.005042319
28/7/2014,1783250000,-0.001045025
29/7/2014,2090810000,-0.000497189
30/7/2014,1872430000,0.004546718
31/7/2014,2273380000,-0.020867571
1/8/2014,2050340000,-0.003920088
4/8/2014,1677400000,0.007179551
5/8/2014,1916180000,-0.007082817
6/8/2014,1819310000,0.000507706
7/8/2014,1866330000,-0.004610645
8/8/2014,1759060000,0.008288335
11/8/2014,1537880000,0.006961993
12/8/2014,1560220000,-0.002744643
13/8/2014,1611690000,0.010224955
14/8/2014,1549820000,0.004255653
15/8/2014,1799460000,0.002679132
18/8/2014,1571100000,0.009715691
19/8/2014,1556560000,0.004258737
20/8/2014,1502290000,-0.000227451
21/8/2014,1421730000,0.001241609
22/8/2014,1311810000,0.001423117
25/8/2014,1384620000,0.004142357
26/8/2014,1469620000,0.002916177
27/8/2014,1389470000,-0.000223168
28/8/2014,1309580000,-0.002608515
29/8/2014,1352830000,0.004952021
2/9/2014,1859080000,0.003912416
3/9/2014,1897450000,-0.005573907
4/9/2014,1728700000,-0.002246011
5/9/2014,1641830000,0.004517438
8/9/2014,1670210000,0.002048951
9/9/2014,1956550000,-0.008710251
10/9/2014,1808650000,0.007519288
11/9/2014,1704850000,0.001153388
12/9/2014,1784170000,-0.005272422
15/9/2014,1940520000,-0.010662097
16/9/2014,1879350000,0.007492944
17/9/2014,1796710000,0.00207131
18/9/2014,1774840000,0.00684764
19/9/2014,3178490000,-0.002969488
22/9/2014,1881520000,-0.011376089
23/9/2014,1847730000,-0.0041964
24/9/2014,1765260000,0.010320132
25/9/2014,1939610000,-0.019421721
26/9/2014,1637480000,0.010172931
29/9/2014,1737750000,-0.001405048
30/9/2014,2200380000,-0.002765285
1/10/2014,2312630000,-0.015867817
2/10/2014,2165500000,0.001834054
3/10/2014,1777640000,0.010252341
6/10/2014,1828240000,-0.004651939
7/10/2014,2111360000,-0.01562351
8/10/2014,2451630000,0.019016156
9/10/2014,2264220000,-0.020196528
10/10/2014,2765750000,-0.023319252
13/10/2014,2467830000,-0.014634369
14/10/2014,2496120000,0.003206183
15/10/2014,3058740000,-0.002803317
16/10/2014,2591940000,0.00049114
17/10/2014,2260070000,0.009733461
20/10/2014,1717370000,0.013533098
21/10/2014,1997580000,0.023959333
22/10/2014,1967020000,-0.008288279
23/10/2014,1952380000,0.015957639
24/10/2014,1754300000,0.006946246
27/10/2014,1585580000,0.000492886
28/10/2014,1966920000,0.017467919
29/10/2014,2184050000,-0.00329954
30/10/2014,2034960000,0.003717147
31/10/2014,2424360000,0.014147638
3/11/2014,2033000000,0.00176428
4/11/2014,1939320000,-0.003291726
5/11/2014,2001870000,-0.00063152
6/11/2014,1986820000,0.003841393
7/11/2014,1978830000,-0.001280687
10/11/2014,1830010000,0.00412093
11/11/2014,1663690000,0.001921899
12/11/2014,1773060000,0.003128396
13/11/2014,1857580000,0.001069487
14/11/2014,1739950000,0.001794797
17/11/2014,1695070000,-0.003741045
18/11/2014,1655760000,0.00673088
19/11/2014,1641560000,-0.005684279
20/11/2014,1667330000,0.005594906
21/11/2014,1854340000,0.002360784
24/11/2014,1568130000,0.008894587
25/11/2014,1720140000,0.000706612
26/11/2014,1362930000,0.006109352
28/11/2014,998600000,0.000900307
1/12/2014,1893600000,-0.013415015
2/12/2014,1839170000,0.006020278
3/12/2014,1734510000,0.003923655
4/12/2014,1724090000,-0.001053577
5/12/2014,1767100000,0.002373408
8/12/2014,1966770000,-0.008381476
9/12/2014,1950330000,0.005438085
10/12/2014,1850810000,-0.017297957
11/12/2014,1873050000,0.005153722
12/12/2014,1888870000,-0.011588403
15/12/2014,2143610000,-0.010409133
16/12/2014,2231670000,-0.012449095
17/12/2014,2279930000,0.021214509
18/12/2014,2172260000,0.022412337
19/12/2014,3287920000,0.003575937
22/12/2014,1720070000,0.003365952
23/12/2014,1590820000,-0.003346286
24/12/2014,729750000,0.001689315
26/12/2014,930220000,0.006994837
29/12/2014,1227740000,1.04628E-05
30/12/2014,1269200000,-0.006130802
31/12/2014,1515600000,-0.008663664
2/1/2015,1435150000,-0.001950939
5/1/2015,1794470000,-0.015706202
6/1/2015,2167320000,-0.012859472
7/1/2015,1957950000,0.012569834
8/1/2015,2105450000,0.018432486
9/1/2015,1715830000,-0.006781847
12/1/2015,1861960000,-0.008367194
13/1/2015,2162180000,-0.000688137
14/1/2015,2073810000,-0.004758163
15/1/2015,1976260000,-0.014765095
16/1/2015,1970520000,0.013905615
20/1/2015,1835040000,0.004417034
21/1/2015,1847420000,0.002700371
22/1/2015,1996550000,0.017778555
23/1/2015,1653830000,0.0015746
26/1/2015,1717510000,0.002917241
27/1/2015,1954160000,-0.018915404
28/1/2015,2118680000,-0.00929398
29/1/2015,2110710000,0.009793018
30/1/2015,2264230000,-0.010285224
2/2/2015,2006450000,0.0089423
3/2/2015,2153520000,0.010915903
4/2/2015,2212960000,-0.002335162
5/2/2015,2036590000,0.010261391
6/2/2015,2034060000,-0.004344126
9/2/2015,1654680000,-0.003876177
10/2/2015,1773730000,0.013040678
11/2/2015,1793630000,0.002828124
12/2/2015,2075470000,0.011753295
13/2/2015,1942240000,0.007458397
17/2/2015,1751490000,0.001109594
18/2/2015,1684800000,0.001447122
19/2/2015,1592890000,0.003738073
20/2/2015,1761140000,0.006349629
23/2/2015,1754850000,0.001008884
24/2/2015,1834890000,0.001441231
25/2/2015,1848560000,-0.000197254
26/2/2015,1905550000,0.004177454
27/2/2015,1955590000,-0.004883899
2/3/2015,1931110000,0.00897956
3/3/2015,2018900000,-0.005630917
4/3/2015,1824830000,-0.002562253
5/3/2015,1724200000,0.003154717
6/3/2015,1918220000,-0.01112624
9/3/2015,1696510000,0.003058391
10/3/2015,1876010000,-0.01672249
11/3/2015,1846020000,-0.002026857
12/3/2015,1855110000,0.008938275
13/3/2015,1851410000,-0.004399958
16/3/2015,1713480000,0.011854033
17/3/2015,1724370000,0.001606734
18/3/2015,1983570000,0.009195047
19/3/2015,1674970000,0.001916542
20/3/2015,2825670000,0.006818399
23/3/2015,1608880000,-0.0030737
24/3/2015,1611670000,-0.003240936
25/3/2015,2219520000,-0.023666937
26/3/2015,2004960000,-0.002698678
27/3/2015,1678650000,0.005728622
30/3/2015,1778520000,0.011494008
31/3/2015,1837660000,-0.00941094
1/4/2015,1874960000,-0.004213509
2/4/2015,1563670000,0.001374927
6/4/2015,1737560000,0.006216545
7/4/2015,1572940000,-0.001441811
8/4/2015,1714210000,0.008266383
9/4/2015,1729750000,0.004795213
10/4/2015,1494240000,0.004305893
13/4/2015,1544190000,-0.00154724
14/4/2015,1571360000,-0.002197156
15/4/2015,1795530000,0.006776776
16/4/2015,1662850000,-0.000644576
17/4/2015,1985190000,-0.015172357
20/4/2015,1646340000,0.012731642
21/4/2015,1721260000,0.003904216
22/4/2015,1696380000,0.004202115
23/4/2015,1858620000,0.004148844
24/4/2015,1895150000,0.007124128
27/4/2015,2172470000,-0.006250899
28/4/2015,2032500000,-0.000954514
29/4/2015,1871300000,-0.00628628
30/4/2015,2269290000,-0.016366661
1/5/2015,1854400000,0.012945715
4/5/2015,1668200000,0.002305522
5/5/2015,2069490000,-0.015467646
6/5/2015,2144620000,-0.003986359
7/5/2015,2042960000,0.005264593
8/5/2015,1978760000,0.011729713
11/5/2015,1731390000,-0.00199458
12/5/2015,1705870000,-0.003480453
13/5/2015,1672260000,0.001105263
14/5/2015,1741970000,0.013872775
15/5/2015,1667260000,-0.000496905
18/5/2015,1643870000,0.0059723
19/5/2015,1750980000,-0.001656051
20/5/2015,1786830000,0.000337365
21/5/2015,1683670000,0.003756069
22/5/2015,1544920000,-0.000280934
26/5/2015,1731950000,-0.011123179
27/5/2015,1809550000,0.014671868
28/5/2015,1741420000,-0.00168603
29/5/2015,2024170000,-0.005482602
1/6/2015,1902120000,0.002544441
2/6/2015,1729750000,-0.001261114
3/6/2015,1852680000,0.004473529
4/6/2015,1813960000,-0.007865867
5/6/2015,1842890000,0.00184614
8/6/2015,1712210000,-0.009239508
9/6/2015,1754340000,-0.001545268
10/6/2015,1792980000,0.012529208
11/6/2015,1623950000,0.001146382
12/6/2015,1428900000,-0.006179952
15/6/2015,1790280000,-0.004183224
16/6/2015,1654820000,0.005085436
17/6/2015,1712820000,0.001845512
18/6/2015,1877920000,0.01343967
19/6/2015,2468310000,-0.003107413
22/6/2015,1619970000,0.007224979
23/6/2015,1613540000,0.001187362
24/6/2015,1628800000,-0.007302138
25/6/2015,1614760000,-0.001995197
26/6/2015,3843810000,-0.006196987
29/6/2015,2025580000,-0.024021123
30/6/2015,2034430000,0.005727553
